Año,ID_estado,Nombre_estado,Partido,Votos,Total_votos,Proporcion,Sexo,Curules,Zona,Espectro,Presidencia,Lista_nominal,Sufragios
2016,28,TAMAULIPAS,PRI,497945,1569787,31.72054552624018,Mujeres,3,Norte,Izquierda Indefinida,Sí,0.5548863636363636,Alto
2016,29,TLAXCALA,MORENA,31623,553527,5.713000449842555,Hombres,1,Centro,Izquierda Indefinida,No,0.6688933333333333,Alto
2016,29,TLAXCALA,NUAL,9226,553527,1.666766029480043,Mujeres,1,Centro,Izquierda Indefinida,No,0.6688933333333333,Alto
2016,29,TLAXCALA,NUAL,9226,553527,1.666766029480043,Hombres,1,Centro,Izquierda Indefinida,No,0.6688933333333333,Alto
2016,29,TLAXCALA,Otro,14467,553527,2.613603311130261,Hombres,1,Centro,Movimiento Alterno,No,0.6688933333333333,Alto
2016,29,TLAXCALA,Otro,14467,553527,2.613603311130261,Mujeres,1,Centro,Movimiento Alterno,No,0.6688933333333333,Alto
2016,29,TLAXCALA,Otro,14467,553527,2.613603311130261,Hombres,2,Centro,Movimiento Alterno,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PAN,110440,553527,19.95205292605419,Hombres,1,Centro,Derecha Extravagante,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PAN,110440,553527,19.95205292605419,Mujeres,1,Centro,Derecha Extravagante,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PAN,110440,553527,19.95205292605419,Hombres,1,Centro,Derecha Extravagante,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PAN,110440,553527,19.95205292605419,Mujeres,1,Centro,Derecha Extravagante,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PRD,97882,553527,17.68332890717165,Hombres,3,Centro,Izquierda Indefinida,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PRD,97882,553527,17.68332890717165,Hombres,1,Centro,Izquierda Indefinida,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PRD,97882,553527,17.68332890717165,Mujeres,1,Centro,Izquierda Indefinida,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PRI,118843,553527,21.47013605479046,Hombres,5,Centro,Izquierda Indefinida,Sí,0.6688933333333333,Alto
2016,29,TLAXCALA,PRI,118843,553527,21.47013605479046,Mujeres,1,Centro,Izquierda Indefinida,Sí,0.6688933333333333,Alto
2016,29,TLAXCALA,PT,27892,553527,5.038959255826725,Hombres,1,Centro,Izquierda Indefinida,No,0.6688933333333333,Alto
2016,29,TLAXCALA,PVEM,13277,553527,2.398618314915081,Hombres,1,Centro,Izquierda Indefinida,Sí,0.6688933333333333,Alto
2016,29,TLAXCALA,PVEM,13277,553527,2.398618314915081,Mujeres,1,Centro,Izquierda Indefinida,Sí,0.6688933333333333,Alto
2016,30,VERACRUZ,MORENA,665240,2913146,22.8357933313332,Hombres,3,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,MORENA,665240,2913146,22.8357933313332,Mujeres,4,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,MORENA,665240,2913146,22.8357933313332,Hombres,2,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,MORENA,665240,2913146,22.8357933313332,Mujeres,2,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,NUAL,81498,2913146,2.797594078703917,Hombres,1,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,Otro,111512,2913146,3.827889161751591,Hombres,2,Sur,Movimiento Alterno,No,0.5407933333333333,Alto
2016,30,VERACRUZ,Otro,111512,2913146,3.827889161751591,Mujeres,1,Sur,Movimiento Alterno,No,0.5407933333333333,Alto
2016,30,VERACRUZ,Otro,111512,2913146,3.827889161751591,Hombres,1,Sur,Movimiento Alterno,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PAN,797270,2913146,27.36800695879987,Hombres,10,Sur,Derecha Extravagante,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PAN,797270,2913146,27.36800695879987,Mujeres,3,Sur,Derecha Extravagante,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PAN,797270,2913146,27.36800695879987,Hombres,4,Sur,Derecha Extravagante,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PAN,797270,2913146,27.36800695879987,Mujeres,4,Sur,Derecha Extravagante,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PRD,207461,2913146,7.12154488652474,Hombres,1,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PRD,207461,2913146,7.12154488652474,Mujeres,2,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PRD,207461,2913146,7.12154488652474,Mujeres,1,Sur,Izquierda Indefinida,No,0.5407933333333333,Alto
2016,30,VERACRUZ,PRI,684271,2913146,23.48907332485224,Hombres,3,Sur,Izquierda Indefinida,Sí,0.5407933333333333,Alto
2016,30,VERACRUZ,PRI,684271,2913146,23.48907332485224,Hombres,3,Sur,Izquierda Indefinida,Sí,0.5407933333333333,Alto
2016,30,VERACRUZ,PRI,684271,2913146,23.48907332485224,Mujeres,2,Sur,Izquierda Indefinida,Sí,0.5407933333333333,Alto
2016,30,VERACRUZ,PVEM,167402,2913146,5.746433580740547,Hombres,1,Sur,Izquierda Indefinida,Sí,0.5407933333333333,Alto
2016,32,ZACATECAS,MORENA,143490,664286,21.60063587069425,Mujeres,1,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,MORENA,143490,664286,21.60063587069425,Hombres,2,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,MORENA,143490,664286,21.60063587069425,Mujeres,3,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,NUAL,20249,664286,3.048235248070861,Hombres,1,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,NUAL,20249,664286,3.048235248070861,Mujeres,1,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,PAN,75429,664286,11.35489834197921,Hombres,1,Occidente,Derecha Extravagante,No,0.600011111111111,Alto
2016,32,ZACATECAS,PAN,75429,664286,11.35489834197921,Hombres,1,Occidente,Derecha Extravagante,No,0.600011111111111,Alto
2016,32,ZACATECAS,PAN,75429,664286,11.35489834197921,Mujeres,1,Occidente,Derecha Extravagante,No,0.600011111111111,Alto
2016,32,ZACATECAS,PRD,73101,664286,11.00444687980779,Hombres,1,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,PRD,73101,664286,11.00444687980779,Mujeres,1,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,PRI,221033,664286,33.27377063493736,Hombres,5,Occidente,Izquierda Indefinida,Sí,0.600011111111111,Alto
2016,32,ZACATECAS,PRI,221033,664286,33.27377063493736,Mujeres,5,Occidente,Izquierda Indefinida,Sí,0.600011111111111,Alto
2016,32,ZACATECAS,PRI,221033,664286,33.27377063493736,Hombres,1,Occidente,Izquierda Indefinida,Sí,0.600011111111111,Alto
2016,32,ZACATECAS,PT,57023,664286,8.58410383479405,Hombres,1,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,PT,57023,664286,8.58410383479405,Mujeres,1,Occidente,Izquierda Indefinida,No,0.600011111111111,Alto
2016,32,ZACATECAS,PVEM,26524,664286,3.992858497695269,Hombres,1,Occidente,Izquierda Indefinida,Sí,0.600011111111111,Alto
2016,32,ZACATECAS,PVEM,26524,664286,3.992858497695269,Mujeres,2,Occidente,Izquierda Indefinida,Sí,0.600011111111111,Alto
2017,5,COAHUILA,MORENA,134055,1328443,10.09113676687671,Hombres,1,Norte,Izquierda Indefinida,No,0.568875,Alto
2017,5,COAHUILA,MORENA,134055,1328443,10.09113676687671,Mujeres,1,Norte,Izquierda Indefinida,No,0.568875,Alto
2017,5,COAHUILA,Otro,245251,1328443,18.46153730344471,Hombres,1,Norte,Movimiento Alterno,No,0.568875,Alto
2017,5,COAHUILA,Otro,245251,1328443,18.46153730344471,Hombres,1,Norte,Movimiento Alterno,No,0.568875,Alto
2017,5,COAHUILA,Otro,245251,1328443,18.46153730344471,Mujeres,1,Norte,Movimiento Alterno,No,0.568875,Alto
2017,5,COAHUILA,PAN,364448,1328443,27.43422186725362,Hombres,3,Norte,Derecha Extravagante,No,0.568875,Alto
2017,5,COAHUILA,PAN,364448,1328443,27.43422186725362,Mujeres,3,Norte,Derecha Extravagante,No,0.568875,Alto
2017,5,COAHUILA,PAN,364448,1328443,27.43422186725362,Hombres,2,Norte,Derecha Extravagante,No,0.568875,Alto
2017,5,COAHUILA,PAN,364448,1328443,27.43422186725362,Mujeres,1,Norte,Derecha Extravagante,No,0.568875,Alto
2017,5,COAHUILA,PRD,37346,1328443,2.811261002542074,Mujeres,1,Norte,Izquierda Indefinida,No,0.568875,Alto
2017,5,COAHUILA,PRI,431507,1328443,32.48216144764962,Hombres,2,Norte,Izquierda Indefinida,Sí,0.568875,Alto
2017,5,COAHUILA,PRI,431507,1328443,32.48216144764962,Mujeres,5,Norte,Izquierda Indefinida,Sí,0.568875,Alto
2017,5,COAHUILA,PRI,431507,1328443,32.48216144764962,Hombres,1,Norte,Izquierda Indefinida,Sí,0.568875,Alto
2017,5,COAHUILA,PRI,431507,1328443,32.48216144764962,Mujeres,2,Norte,Izquierda Indefinida,Sí,0.568875,Alto
2017,18,NAYARIT,MC,37011,488633,7.574396326077035,Mujeres,1,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,MORENA,67459,488633,13.8056578249934,Hombres,1,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,MORENA,67459,488633,13.8056578249934,Mujeres,1,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,NUAL,16516,488633,3.380041871916142,Hombres,1,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,PAN,115110,488633,23.55755751248892,Hombres,5,Occidente,Derecha Extravagante,No,0.6278388888888888,Alto
2017,18,NAYARIT,PAN,115110,488633,23.55755751248892,Mujeres,2,Occidente,Derecha Extravagante,No,0.6278388888888888,Alto
2017,18,NAYARIT,PAN,115110,488633,23.55755751248892,Hombres,2,Occidente,Derecha Extravagante,No,0.6278388888888888,Alto
2017,18,NAYARIT,PRD,32421,488633,6.63504102260797,Hombres,3,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,PRD,32421,488633,6.63504102260797,Mujeres,3,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,PRI,124445,488633,25.46798926801915,Hombres,2,Occidente,Izquierda Indefinida,Sí,0.6278388888888888,Alto
2017,18,NAYARIT,PRI,124445,488633,25.46798926801915,Hombres,3,Occidente,Izquierda Indefinida,Sí,0.6278388888888888,Alto
2017,18,NAYARIT,PRI,124445,488633,25.46798926801915,Mujeres,3,Occidente,Izquierda Indefinida,Sí,0.6278388888888888,Alto
2017,18,NAYARIT,PT,18355,488633,3.756397951018454,Hombres,1,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,PT,18355,488633,3.756397951018454,Mujeres,1,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2017,18,NAYARIT,PT,18355,488633,3.756397951018454,Hombres,1,Occidente,Izquierda Indefinida,No,0.6278388888888888,Alto
2018,1,AGUASCALIENTES,MC,12186,533088,2.285926526202053,Mujeres,1,Centro,Izquierda Indefinida,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,MORENA,135769,533088,25.46840296536407,Hombres,2,Centro,Izquierda Indefinida,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,MORENA,135769,533088,25.46840296536407,Mujeres,1,Centro,Izquierda Indefinida,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,MORENA,135769,533088,25.46840296536407,Hombres,1,Centro,Izquierda Indefinida,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,MORENA,135769,533088,25.46840296536407,Mujeres,1,Centro,Izquierda Indefinida,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,NUAL,22003,533088,4.127461132120776,Hombres,1,Centro,Izquierda Indefinida,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,PAN,175859,533088,32.98873731916682,Hombres,6,Centro,Derecha Extravagante,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,PAN,175859,533088,32.98873731916682,Mujeres,6,Centro,Derecha Extravagante,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,PRD,15527,533088,2.912652320067231,Hombres,1,Centro,Izquierda Indefinida,No,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,PRI,110706,533088,20.76692778678192,Hombres,1,Centro,Izquierda Indefinida,Sí,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,PRI,110706,533088,20.76692778678192,Mujeres,3,Centro,Izquierda Indefinida,Sí,0.5871802674233257,Alto
2018,1,AGUASCALIENTES,PVEM,24762,533088,4.645011705384476,Hombres,1,Centro,Izquierda Indefinida,Sí,0.5871802674233257,Alto
2018,3,BAJA CALIFORNIA SUR,MORENA,104066,390896,26.62242642544308,Hombres,5,Norte,Izquierda Indefinida,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,MORENA,104066,390896,26.62242642544308,Mujeres,3,Norte,Izquierda Indefinida,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,Otro,152943,390896,39.12626376325161,Hombres,2,Norte,Movimiento Alterno,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,Otro,152943,390896,39.12626376325161,Hombres,1,Norte,Movimiento Alterno,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,Otro,152943,390896,39.12626376325161,Mujeres,2,Norte,Movimiento Alterno,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,Otro,152943,390896,39.12626376325161,Mujeres,1,Norte,Movimiento Alterno,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,PAN,24461,390896,6.257674675617044,Mujeres,1,Norte,Derecha Extravagante,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,PRD,21558,390896,5.515021898407761,Mujeres,1,Norte,Izquierda Indefinida,No,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,PRI,25979,390896,6.646013261839466,Mujeres,1,Norte,Izquierda Indefinida,Sí,0.5769443408718044,Alto
2018,3,BAJA CALIFORNIA SUR,PT,25172,390896,6.439564487740985,Mujeres,1,Norte,Izquierda Indefinida,No,0.5769443408718044,Alto
2018,4,CAMPECHE,MORENA,132218,551890,23.95731033358097,Hombres,3,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,MORENA,132218,551890,23.95731033358097,Mujeres,4,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,MORENA,132218,551890,23.95731033358097,Hombres,1,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,MORENA,132218,551890,23.95731033358097,Mujeres,3,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,NUAL,12102,551890,2.192828280998025,Hombres,1,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,NUAL,12102,551890,2.192828280998025,Mujeres,1,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PAN,91354,551890,16.55293627353277,Hombres,2,Península de Yucatán y Golfo,Derecha Extravagante,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PAN,91354,551890,16.55293627353277,Mujeres,1,Península de Yucatán y Golfo,Derecha Extravagante,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PAN,91354,551890,16.55293627353277,Hombres,1,Península de Yucatán y Golfo,Derecha Extravagante,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PAN,91354,551890,16.55293627353277,Mujeres,2,Península de Yucatán y Golfo,Derecha Extravagante,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PRD,14040,551890,2.543985214444908,Hombres,1,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PRI,119090,551890,21.57857544075812,Hombres,5,Península de Yucatán y Golfo,Izquierda Indefinida,Sí,0.6955502558877855,Alto
2018,4,CAMPECHE,PRI,119090,551890,21.57857544075812,Mujeres,3,Península de Yucatán y Golfo,Izquierda Indefinida,Sí,0.6955502558877855,Alto
2018,4,CAMPECHE,PRI,119090,551890,21.57857544075812,Hombres,1,Península de Yucatán y Golfo,Izquierda Indefinida,Sí,0.6955502558877855,Alto
2018,4,CAMPECHE,PRI,119090,551890,21.57857544075812,Mujeres,3,Península de Yucatán y Golfo,Izquierda Indefinida,Sí,0.6955502558877855,Alto
2018,4,CAMPECHE,PT,15224,551890,2.758520719708637,Hombres,1,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PT,15224,551890,2.758520719708637,Mujeres,1,Península de Yucatán y Golfo,Izquierda Indefinida,No,0.6955502558877855,Alto
2018,4,CAMPECHE,PVEM,8820,551890,1.598144557792314,Hombres,1,Península de Yucatán y Golfo,Izquierda Indefinida,Sí,0.6955502558877855,Alto
2018,6,COLIMA,MC,23737,320221,7.412693108821721,Mujeres,1,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,MORENA,105293,320221,32.88135381502151,Hombres,5,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,MORENA,105293,320221,32.88135381502151,Mujeres,3,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,MORENA,105293,320221,32.88135381502151,Mujeres,1,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,NUAL,16229,320221,5.068062369426115,Mujeres,1,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,Otro,6314,320221,1.971763251004775,Mujeres,2,Occidente,Movimiento Alterno,No,0.625730005253189,Alto
2018,6,COLIMA,PAN,55129,320221,17.21592275334847,Hombres,1,Occidente,Derecha Extravagante,No,0.625730005253189,Alto
2018,6,COLIMA,PAN,55129,320221,17.21592275334847,Mujeres,1,Occidente,Derecha Extravagante,No,0.625730005253189,Alto
2018,6,COLIMA,PAN,55129,320221,17.21592275334847,Hombres,1,Occidente,Derecha Extravagante,No,0.625730005253189,Alto
2018,6,COLIMA,PRI,65543,320221,20.46805175175894,Hombres,1,Occidente,Izquierda Indefinida,Sí,0.625730005253189,Alto
2018,6,COLIMA,PRI,65543,320221,20.46805175175894,Mujeres,1,Occidente,Izquierda Indefinida,Sí,0.625730005253189,Alto
2018,6,COLIMA,PRI,65543,320221,20.46805175175894,Mujeres,1,Occidente,Izquierda Indefinida,Sí,0.625730005253189,Alto
2018,6,COLIMA,PT,14095,320221,4.40164761211788,Hombres,1,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,PT,14095,320221,4.40164761211788,Mujeres,1,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,PT,14095,320221,4.40164761211788,Mujeres,1,Occidente,Izquierda Indefinida,No,0.625730005253189,Alto
2018,6,COLIMA,PVEM,22623,320221,7.064808366721732,Hombres,2,Occidente,Izquierda Indefinida,Sí,0.625730005253189,Alto
2018,6,COLIMA,PVEM,22623,320221,7.064808366721732,Mujeres,1,Occidente,Izquierda Indefinida,Sí,0.625730005253189,Alto
2018,7,CHIAPAS,MORENA,803855,3070325,26.18143030460945,Hombres,2,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,MORENA,803855,3070325,26.18143030460945,Mujeres,3,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,MORENA,803855,3070325,26.18143030460945,Hombres,3,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,MORENA,803855,3070325,26.18143030460945,Mujeres,4,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,Otro,1215639,3070325,39.59317010414207,Hombres,1,Sur,Movimiento Alterno,No,0.6492051332739962,Alto
2018,7,CHIAPAS,Otro,1215639,3070325,39.59317010414207,Mujeres,2,Sur,Movimiento Alterno,No,0.6492051332739962,Alto
2018,7,CHIAPAS,Otro,1215639,3070325,39.59317010414207,Mujeres,3,Sur,Movimiento Alterno,No,0.6492051332739962,Alto
2018,7,CHIAPAS,PAN,87514,3070325,2.850317148836035,Mujeres,1,Sur,Derecha Extravagante,No,0.6492051332739962,Alto
2018,7,CHIAPAS,PRD,81566,3070325,2.656591728888636,Mujeres,1,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,PRI,299443,3070325,9.752811184483727,Hombres,1,Sur,Izquierda Indefinida,Sí,0.6492051332739962,Alto
2018,7,CHIAPAS,PRI,299443,3070325,9.752811184483727,Mujeres,1,Sur,Izquierda Indefinida,Sí,0.6492051332739962,Alto
2018,7,CHIAPAS,PRI,299443,3070325,9.752811184483727,Mujeres,3,Sur,Izquierda Indefinida,Sí,0.6492051332739962,Alto
2018,7,CHIAPAS,PT,97753,3070325,3.183799760611662,Hombres,1,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,PT,97753,3070325,3.183799760611662,Mujeres,3,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,PT,97753,3070325,3.183799760611662,Mujeres,1,Sur,Izquierda Indefinida,No,0.6492051332739962,Alto
2018,7,CHIAPAS,PVEM,347293,3070325,11.31127812202291,Hombres,3,Sur,Izquierda Indefinida,Sí,0.6492051332739962,Alto
2018,7,CHIAPAS,PVEM,347293,3070325,11.31127812202291,Mujeres,3,Sur,Izquierda Indefinida,Sí,0.6492051332739962,Alto
2018,8,CHIHUAHUA,MC,43608,1403449,3.107202327979143,Hombres,1,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,MC,43608,1403449,3.107202327979143,Mujeres,1,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,MORENA,390792,1403449,27.84511585387143,Hombres,2,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,MORENA,390792,1403449,27.84511585387143,Mujeres,3,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,MORENA,390792,1403449,27.84511585387143,Hombres,2,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,MORENA,390792,1403449,27.84511585387143,Mujeres,1,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,NUAL,57105,1403449,4.068904534471861,Hombres,1,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,Otro,37640,1403449,2.68196421815114,Hombres,1,Norte,Movimiento Alterno,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PAN,406278,1403449,28.94854034596198,Hombres,5,Norte,Derecha Extravagante,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PAN,406278,1403449,28.94854034596198,Mujeres,4,Norte,Derecha Extravagante,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PAN,406278,1403449,28.94854034596198,Hombres,1,Norte,Derecha Extravagante,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PAN,406278,1403449,28.94854034596198,Mujeres,1,Norte,Derecha Extravagante,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PRI,248602,1403449,17.7136468799365,Hombres,1,Norte,Izquierda Indefinida,Sí,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PRI,248602,1403449,17.7136468799365,Mujeres,2,Norte,Izquierda Indefinida,Sí,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PT,49357,1403449,3.51683602325414,Mujeres,1,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PT,49357,1403449,3.51683602325414,Hombres,1,Norte,Izquierda Indefinida,No,0.5353674939278548,Alto
2018,8,CHIHUAHUA,PVEM,59721,1403449,4.255302472694056,Hombres,1,Norte,Izquierda Indefinida,Sí,0.5353674939278548,Alto
2018,9,CIUDAD DE MÉXICO,MORENA,2337257,7355741,31.77459619635873,Hombres,13,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,MORENA,2337257,7355741,31.77459619635873,Mujeres,15,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,MORENA,2337257,7355741,31.77459619635873,Hombres,3,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,MORENA,2337257,7355741,31.77459619635873,Mujeres,3,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PAN,815222,7355741,11.08279913607616,Hombres,5,Centro,Derecha Extravagante,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PAN,815222,7355741,11.08279913607616,Mujeres,2,Centro,Derecha Extravagante,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PAN,815222,7355741,11.08279913607616,Hombres,2,Centro,Derecha Extravagante,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PAN,815222,7355741,11.08279913607616,Mujeres,2,Centro,Derecha Extravagante,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PRD,604675,7355741,8.22044984998792,Hombres,1,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PRD,604675,7355741,8.22044984998792,Mujeres,2,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PRD,604675,7355741,8.22044984998792,Hombres,2,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PRD,604675,7355741,8.22044984998792,Mujeres,1,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PRI,513163,7355741,6.976360369403981,Hombres,2,Centro,Izquierda Indefinida,Sí,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PRI,513163,7355741,6.976360369403981,Hombres,2,Centro,Izquierda Indefinida,Sí,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PRI,513163,7355741,6.976360369403981,Mujeres,1,Centro,Izquierda Indefinida,Sí,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PT,170103,7355741,2.312520247790128,Hombres,1,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PT,170103,7355741,2.312520247790128,Mujeres,3,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PT,170103,7355741,2.312520247790128,Mujeres,2,Centro,Izquierda Indefinida,No,0.7030823916407978,Alto
2018,9,CIUDAD DE MÉXICO,PVEM,227039,7355741,3.086555113889954,Mujeres,2,Centro,Izquierda Indefinida,Sí,0.7030823916407978,Alto
2018,10,DURANGO,MORENA,185012,688604,26.86769173574362,Hombres,4,Norte,Izquierda Indefinida,No,0.5569994051261336,Alto
